id,order_id,nps_score
7303,1421,10
7304,2710,6
7305,1781,7
7306,1962,8
7307,368,5
7308,2941,8
7309,1300,10
7310,2094,10
7311,1294,6
7312,2598,2
7313,1413,10
7314,1526,9
7315,2300,6
7316,1079,8
7317,2495,9
7318,1212,9
7319,632,8
7320,2983,6
7321,1904,3
7322,2245,9
7323,2950,10
7324,1446,8
7325,2949,10
7326,1677,7
7327,2406,1
7328,2626,0
7329,423,3
7330,745,9
7331,2578,7
7332,2512,6
7333,919,10
7334,678,9
7335,2536,10
7336,374,7
7337,1394,7
7338,2849,1
7339,221,6
7340,844,7
7341,1742,4
7342,1268,9
7343,787,8
7344,1231,10
7345,2803,3
7346,2293,9
7347,865,10
7348,2463,9
7349,258,7
7350,1570,0
7351,2430,9
7352,345,4
7353,2420,5
7354,738,5
7355,1357,10
7356,642,8
7357,638,2
7358,1666,0
7359,2789,10
7360,2385,10
7361,2048,8
7362,1281,4
7363,386,8
7364,1072,9
7365,932,5
7366,1430,9
7367,768,9
7368,2910,10
7369,1451,3
7370,1160,4
7371,2098,3
7372,1054,10
7373,1202,7
7374,2321,1
7375,321,10
7376,2397,7
7377,2858,4
7378,813,10
7379,2845,9
7380,1099,10
7381,325,3
7382,2968,9
7383,380,10
7384,489,9
7385,328,10
7386,2808,3
7387,2788,5
7388,134,0
7389,1018,10
7390,566,9
7391,8,9
7392,2435,0
7393,598,9
7394,939,9
7395,314,0
7396,274,10
7397,294,9
7398,2471,10
7399,2650,3
7400,694,10
7401,506,10
7402,2664,6
7403,1765,10
7404,49,1
7405,192,8
7406,1203,5
7407,956,8
7408,420,9
7409,2309,4
7410,2386,7
7411,2274,3
7412,965,8
7413,2784,2
7414,480,9
7415,574,2
7416,2917,5
7417,91,6
7418,1116,7
7419,639,9
7420,621,7
7421,127,9
7422,1618,3
7423,851,5
7424,1477,6
7425,408,10
7426,2986,6
7427,9,8
7428,2631,9
7429,1389,0
7430,344,9
7431,1887,3
7432,2210,9
7433,2149,0
7434,1085,8
7435,2735,9
7436,2490,9
7437,762,5
7438,1917,5
7439,226,10
7440,2843,9
7441,73,6
7442,2553,7
7443,78,10
7444,2587,2
7445,1155,9
7446,1883,1
7447,406,3
7448,512,5
7449,2828,6
7450,370,2
7451,2426,9
7452,1134,4
7453,1197,9
7454,2470,9
7455,2959,4
7456,2025,8
7457,729,3
7458,161,8
7459,1339,6
7460,1837,1
7461,1175,3
7462,2774,3
7463,1773,3
7464,476,7
7465,968,6
7466,180,3
7467,2715,7
7468,1637,4
7469,1686,10
7470,230,10
7471,2383,6
7472,2826,2
7473,1859,9
7474,2747,1
7475,2454,9
7476,1327,4
7477,1520,9
7478,1289,8
7479,737,9
7480,2178,9
7481,2267,7
7482,810,6
7483,1457,9
7484,80,5
7485,1080,8
7486,1447,9
7487,1190,10
7488,36,0
7489,45,0
7490,2576,10
7491,87,10
7492,2571,5
7493,1650,9
7494,2641,6
7495,2141,5
7496,1593,2
7497,1901,9
7498,2847,8
7499,1848,3
7500,2652,9
7501,2132,4
7502,1708,9
7503,722,6
7504,1667,10
7505,2889,6
7506,2100,8
7507,1439,10
7508,2791,5
7509,1536,7
7510,2402,8
7511,2388,6
7512,2620,9
7513,1692,7
7514,861,10
7515,2843,0
7516,2207,3
7517,963,7
7518,2692,8
7519,2272,4
7520,733,0
7521,1100,3
7522,2612,5
7523,136,7
7524,124,0
7525,2203,7
7526,2782,1
7527,1381,7
7528,2325,9
7529,2111,10
7530,1466,4
7531,2517,8
7532,1682,1
7533,1875,4
7534,1205,5
7535,291,0
7536,2063,8
7537,2871,9
7538,52,0
7539,2432,8
7540,1832,8
7541,1452,9
7542,747,3
7543,2237,4
7544,2778,1
7545,1388,7
7546,1834,9
7547,2461,6
7548,2664,2
7549,1039,6
7550,170,10
7551,2159,4
7552,2181,6
7553,653,7
7554,2112,10
7555,1148,2
7556,1991,0
7557,2572,10
7558,612,7
7559,2072,3
7560,2790,8
7561,2533,8
7562,1024,6
7563,2691,4
7564,1592,6
7565,17,1
7566,1121,9
7567,742,7
7568,2866,6
7569,202,9
7570,571,7
7571,183,9
7572,885,2
7573,210,2
7574,1872,2
7575,2743,10
7576,2183,2
7577,24,3
7578,2734,9
7579,1341,7
7580,2735,9
7581,1847,10
7582,2035,9
7583,600,3
7584,1251,3
7585,1502,2
7586,897,10
7587,2885,10
7588,1260,8
7589,2636,5
7590,1752,5
7591,2190,3
7592,1873,10
7593,1328,3
7594,1722,3
7595,1599,9
7596,1660,8
7597,587,3
7598,1173,6
7599,90,1
7600,2285,9
7601,201,4
7602,1065,4
7603,2474,2
7604,502,2
7605,889,6
7606,859,9
7607,882,3
7608,580,5
7609,1772,9
7610,2454,3
7611,363,9
7612,2925,10
7613,324,5
7614,2630,10
7615,184,4
7616,1527,1
7617,225,6
7618,1679,5
7619,1683,3
7620,2859,9
7621,621,6
7622,1696,10
7623,2146,4
7624,2244,10
7625,2123,9
7626,1524,5
7627,981,5
7628,2084,4
7629,2857,7
7630,1243,9
7631,2046,8
7632,130,0
7633,2938,10
7634,2201,8
7635,619,4
7636,2840,9
7637,734,6
7638,282,5
7639,142,10
7640,2193,9
7641,1874,0
7642,662,10
7643,2131,5
7644,701,9
7645,2966,10
7646,2929,9
7647,2296,7
7648,2514,9
7649,866,1
7650,1590,7
7651,1747,7
7652,67,10
7653,1697,10
7654,2442,4
7655,1320,5
7656,2547,0
7657,1648,8
7658,1602,8
7659,1427,8
7660,2041,9
7661,832,2
7662,335,10
7663,673,10
7664,1417,10
7665,2354,0
7666,697,2
7667,841,9
7668,2239,10
7669,1505,1
7670,988,10
7671,2268,0
7672,2319,2
7673,1605,9
7674,590,5
7675,1865,10
7676,1340,7
7677,2907,2
7678,857,10
7679,2380,7
7680,1727,0
7681,1869,6
7682,2553,7
7683,984,10
7684,1113,8
7685,1925,10
7686,322,8
7687,756,3
7688,788,6
7689,915,4
7690,233,0
7691,576,8
7692,757,6
7693,2056,8
7694,2384,9
7695,518,3
7696,2687,9
7697,2218,7
7698,350,3
7699,1099,9
7700,997,10
7701,950,4
7702,1304,0
7703,2835,3
7704,2916,6
7705,1927,6
7706,1829,6
7707,623,0
7708,993,2
7709,659,0
7710,228,10
7711,1316,8
7712,7,6
7713,1560,9
7714,2436,6
7715,2302,2
7716,2970,2
7717,2546,4
7718,2398,9
7719,2836,10
7720,599,9
7721,2333,9
7722,2161,7
7723,804,6
7724,327,3
7725,2615,4
7726,2235,9
7727,2217,6
7728,1101,5
7729,342,0
7730,2686,4
7731,918,8
7732,1694,7
7733,1523,9
7734,1935,10
7735,1552,8
7736,2728,8
7737,45,9
7738,445,2
7739,1377,6
7740,343,8
7741,525,9
7742,1475,9
7743,630,10
7744,2847,8
7745,1119,8
7746,256,9
7747,1792,5
7748,1267,8
7749,2457,9
7750,700,4
7751,945,7
7752,778,8
7753,575,10
7754,47,1
7755,2774,6
7756,683,3
7757,1186,0
7758,2724,10
7759,2826,1
7760,148,7
7761,1818,5
7762,2253,4
7763,26,10
7764,1582,6
7765,2948,4
7766,1397,0
7767,410,5
7768,1542,5
7769,2900,7
7770,1131,7
7771,2521,8
7772,1510,5
7773,1170,0
7774,128,9
7775,2368,9
7776,2064,10
7777,132,7
7778,2532,8
7779,1030,5
7780,1468,5
7781,2959,2
7782,785,7
7783,1955,3
7784,483,1
7785,2945,0
7786,102,7
7787,2607,1
7788,1676,1
7789,1805,10
7790,2873,9
7791,725,7
7792,1474,0
7793,1529,10
7794,1642,7
7795,83,10
7796,1828,0
7797,1617,10
7798,1164,2
7799,336,10
7800,1801,5
7801,2688,8
7802,1690,2
7803,1326,7
7804,1717,8
7805,269,0
7806,2460,10
7807,477,10
7808,1903,0
7809,531,9
7810,2078,3
7811,1425,8
7812,171,0
7813,20,0
7814,82,3
7815,182,10
7816,98,5
7817,1909,9
7818,2643,10
7819,1010,10
7820,934,10
7821,1944,4
7822,1185,10
7823,1403,7
7824,2082,6
7825,2453,10
7826,965,5
7827,1455,7
7828,2618,10
7829,2722,0
7830,1311,7
7831,1712,5
7832,276,8
7833,10,6
7834,817,5
7835,1653,9
7836,1133,9
7837,214,0
7838,1307,7
7839,1061,10
7840,1442,8
7841,1518,8
7842,2476,10
7843,2133,9
7844,2029,9
7845,767,1
7846,1302,7
7847,2600,8
7848,1514,6
7849,420,8
7850,1711,2
7851,1277,6
7852,331,6
7853,1608,9
7854,649,10
7855,2875,5
7856,798,7
7857,1636,3
7858,1111,6
7859,1446,10
7860,506,10
7861,2012,2
7862,1741,10
7863,2941,9
7864,2785,1
7865,1498,7
7866,2175,10
7867,2465,4
7868,2434,5
7869,1689,9
7870,796,6
7871,2259,7
7872,2526,10
7873,528,7
7874,2472,9
7875,1491,2
7876,2179,8
7877,1359,4
7878,2121,6
7879,2881,10
7880,2336,3
7881,2897,2
7882,2530,9
7883,251,2
7884,529,6
7885,2068,2
7886,1276,6
7887,141,9
7888,1651,9
7889,2469,6
7890,2148,4
7891,1862,10
7892,1035,4
7893,2911,10
7894,1758,6
7895,698,5
7896,2382,2
7897,1076,4
7898,1691,4
7899,2400,5
7900,1583,8
7901,553,10
7902,670,9
7903,1964,7
7904,546,2
7905,1546,4
7906,589,3
7907,1225,5
7908,843,9
7909,937,10
7910,2833,6
7911,274,10
7912,1953,7
7913,2301,1
7914,2089,9
7915,1896,0
7916,679,8
7917,105,7
7918,1116,8
7919,1675,7
7920,1914,7
7921,147,0
7922,91,8
7923,1787,6
7924,1338,3
7925,1519,6
7926,33,4
7927,1928,2
7928,1018,8
7929,1245,8
7930,578,10
7931,1411,10
7932,2935,3
7933,428,2
7934,1400,9
7935,1110,8
7936,1330,5
7937,1437,4
7938,1335,10
7939,125,3
7940,2729,9
7941,682,7
7942,11,9
7943,1166,9
7944,1846,9
7945,2761,10
7946,2506,1
7947,1156,10
7948,515,1
7949,935,10
7950,2991,9
7951,1193,10
7952,2155,6
7953,1613,10
7954,2098,0
7955,2075,10
7956,2573,9
7957,922,7
7958,744,8
7959,640,5
7960,492,2
7961,1479,10
7962,697,2
7963,1402,2
7964,1372,8
7965,968,2
7966,487,10
7967,1390,8
7968,1847,10
7969,1231,8
7970,1399,9
7971,2794,10
7972,950,7
7973,1426,10
7974,1163,9
7975,2485,5
7976,373,7
7977,2377,6
7978,351,6
7979,2971,6
7980,122,6
7981,850,7
7982,1202,4
7983,2449,10
7984,688,4
7985,1362,2
7986,1574,7
7987,910,3
7988,54,0
7989,2032,0
7990,2009,1
7991,1849,5
7992,73,0
7993,2854,0
7994,595,8
7995,959,9
7996,2551,2
7997,2087,2
7998,88,9
7999,35,10
8000,2922,10
8001,1513,0
8002,2683,1
8003,1983,5
8004,1864,9
8005,226,10
8006,107,7
8007,77,9
8008,1775,3
8009,2882,10
8010,2253,8
8011,1174,10
8012,2858,0
8013,2845,9
8014,1764,6
8015,1465,10
8016,1731,10
8017,1772,10
8018,2069,5
8019,2810,10
8020,1878,5
8021,852,0
8022,141,6
8023,1363,7
8024,1468,5
8025,2644,4
8026,2112,10
8027,2879,4
8028,2368,5
8029,1608,8
8030,753,6
8031,105,6
8032,2447,3
8033,1562,6
8034,1260,8
8035,258,7
8036,1557,10
8037,883,4
8038,273,7
8039,1502,0
8040,2289,6
8041,2595,3
8042,2981,7
8043,2526,9
8044,2853,0
8045,2601,8
8046,1270,9
8047,2248,2
8048,1810,10
8049,1671,9
8050,772,9
8051,1495,0
8052,2787,0
8053,1222,8
8054,1216,5
8055,1959,9
8056,2400,7
8057,2162,9
8058,2178,10
8059,2706,7
8060,287,0
8061,1194,5
8062,18,10
8063,2622,7
8064,489,8
8065,78,9
8066,964,5
8067,145,10
8068,2516,6
8069,2077,9
8070,1980,7
8071,2635,7
8072,1255,0
8073,1381,3
8074,2586,10
8075,2128,3
8076,1809,3
8077,482,3
8078,1853,8
8079,1585,3
8080,1358,6
8081,2940,7
8082,2504,10
8083,2553,7
8084,1117,8
8085,2560,2
8086,2301,6
8087,678,8
8088,2970,5
8089,1911,9
8090,2729,8
8091,994,3
8092,1755,9
8093,683,4
8094,600,0
8095,930,10
8096,2486,4
8097,978,6
8098,582,8
8099,1872,0
8100,2804,1
8101,2110,2
8102,2244,4
8103,2903,5
8104,374,1
8105,1420,2
8106,579,3
8107,2588,9
8108,397,8
8109,128,8
8110,2508,10
8111,225,7
8112,347,3
8113,1043,7
8114,2016,3
8115,988,7
8116,1735,7
8117,2323,2
8118,1425,6
8119,2071,10
8120,1415,7
8121,2324,4
8122,1352,5
8123,527,7
8124,530,0
8125,1501,9
8126,194,9
8127,2584,10
8128,1580,10
8129,2583,6
8130,316,7
8131,269,2
8132,1008,9
8133,2643,10
8134,741,4
8135,1463,8
8136,775,7
8137,361,7
8138,1196,10
8139,1976,4
8140,2513,9
8141,2582,9
8142,2483,6
8143,220,8
8144,2724,10
8145,601,7
8146,636,7
8147,2937,7
8148,657,10
8149,2284,6
8150,2914,3
8151,1065,2
8152,1798,5
8153,227,5
8154,1416,5
8155,925,0
8156,471,9
8157,2833,10
8158,1811,0
8159,2398,7
8160,1474,4
8161,1484,10
8162,2819,5
8163,986,8
8164,1213,1
8165,1475,8
8166,1116,10
8167,1962,9
8168,2739,9
8169,2108,10
8170,480,9
8171,1210,4
8172,1274,9
8173,2372,10
8174,1929,5
8175,2620,9
8176,2521,6
8177,2908,6
8178,2960,3
8179,827,9
8180,1127,9
8181,954,5
8182,441,10
8183,630,9
8184,275,1
8185,992,2
8186,390,10
8187,1820,10
8188,1215,9
8189,2152,8
8190,1752,8
8191,2653,7
8192,2477,9
8193,1297,6
8194,2639,6
8195,754,2
8196,796,10
8197,1315,0
8198,2272,10
8199,2291,10
8200,2609,8
8201,1150,9
8202,1533,10
8203,281,6
8204,1650,10
8205,1845,10
8206,2764,8
8207,1546,8
8208,532,0
8209,1211,4
8210,2549,8
8211,669,9
8212,265,3
8213,479,8
8214,406,0
8215,512,8
8216,222,6
8217,857,9
8218,2956,0
8219,2407,3
8220,1189,10
8221,2476,0
8222,2808,0
8223,1854,10
8224,2021,8
8225,1441,0
8226,655,4
8227,1322,8
8228,730,3
8229,920,9
8230,2232,10
8231,862,7
8232,1434,5
8233,2282,0
8234,2295,10
8235,1444,10
8236,2705,8
8237,2912,8
8238,2467,3
8239,1821,7
8240,447,0
8241,2218,5
8242,1079,9
8243,183,9
8244,1153,6
8245,2375,0
8246,933,0
8247,1100,5
8248,810,0
8249,790,0
8250,2663,10
8251,313,10
8252,298,5
8253,1469,8
8254,1173,7
8255,989,1
8256,742,5
8257,825,2
8258,2466,8
8259,1343,0
8260,2520,4
8261,1282,10
8262,2136,10
8263,1062,0
8264,1956,4
8265,355,4
8266,904,5
8267,1482,3
8268,564,10
8269,1830,9
8270,1592,6
8271,550,9
8272,2335,7
8273,1063,9
8274,1832,7
8275,435,10
8276,2390,10
8277,2070,6
8278,1021,10
8279,704,10
8280,1109,4
8281,270,9
8282,2439,7
8283,2114,7
8284,2396,7
8285,2260,10
8286,302,9
8287,795,8
8288,1965,2
8289,2308,6
8290,2046,8
8291,164,6
8292,1353,6
8293,1804,6
8294,1318,7
8295,506,10
8296,2892,9
8297,1285,9
8298,927,5
8299,2450,4
8300,6,9
8301,1438,5
8302,1108,0
8303,2062,10
8304,2736,6
8305,692,0
8306,2984,7
8307,319,2
8308,2777,8
8309,1184,8
8310,2998,9
8311,1600,5
8312,473,4
8313,2175,3
8314,2480,6
8315,1273,4
8316,503,3
8317,2992,5
8318,2593,8
8319,716,6
8320,1738,9
8321,2784,0
8322,1256,0
8323,2402,9
8324,1440,10
8325,1470,9
8326,2469,9
8327,1531,0
8328,59,10
8329,2568,10
8330,2943,7
8331,310,10
8332,414,4
8333,2054,10
8334,2565,5
8335,1028,10
8336,1250,9
8337,521,10
8338,2980,7
8339,955,9
8340,1246,10
8341,2254,4
8342,1419,9
8343,2285,9
8344,1793,1
8345,2263,5
8346,2352,7
8347,1536,10
8348,528,3
8349,2590,9
8350,2613,7
8351,2230,9
8352,1648,4
8353,2168,0
8354,444,6
8355,1604,0
8356,2826,0
8357,890,0
8358,715,3
8359,2669,0
8360,1727,4
8361,156,3
8362,526,7
8363,1241,5
8364,484,0
8365,894,7
8366,1927,8
8367,38,4
8368,1356,8
8369,2832,10
8370,2763,6
8371,417,9
8372,262,5
8373,872,8
8374,1919,8
8375,51,6
8376,2138,9
8377,2957,0
8378,1446,10
8379,2877,9
8380,7,7
8381,1966,1
8382,443,0
8383,2003,2
8384,2080,0
8385,2817,10
8386,811,10
8387,1066,6
8388,1345,5
8389,709,10
8390,1407,9
8391,282,10
8392,202,0
8393,934,10
8394,1338,5
8395,2014,9
8396,1669,6
8397,583,8
8398,437,5
8399,2990,9
8400,2765,3
8401,1812,10
8402,2226,5
8403,2255,2
8404,1394,8
8405,866,3
8406,1183,8
8407,868,6
8408,1540,4
8409,2355,3
8410,1496,3
8411,461,10
8412,2074,0
8413,1217,4
8414,1123,9
8415,2564,5
8416,1782,9
8417,2979,10
8418,932,7
8419,1904,2
8420,2037,0
8421,635,6
8422,2018,3
8423,591,10
8424,792,3
8425,2689,0
8426,363,9
8427,2213,1
8428,338,10
8429,58,2
8430,2788,6
8431,2617,5
8432,30,10
8433,1620,7
8434,910,8
8435,1231,6
8436,1770,3
8437,1420,4
8438,799,8
8439,1529,9
8440,1239,5
8441,1356,2
8442,814,4
8443,1456,3
8444,1983,4
8445,2804,3
8446,1634,0
8447,1729,0
8448,685,10
8449,889,2
8450,832,3
8451,2159,0
8452,1814,3
8453,2615,3
8454,131,5
8455,1808,8
8456,2589,3
8457,1327,8
8458,1343,1
8459,191,3
8460,2217,4
8461,107,8
8462,791,7
8463,715,0
8464,868,4
8465,336,7
8466,387,7
8467,2631,4
8468,871,10
8469,801,10
8470,2889,10
8471,1653,10
8472,194,9
8473,169,8
8474,2287,9
8475,1197,8
8476,1591,9
8477,2840,9
8478,1072,10
8479,768,10
8480,1004,0
8481,1335,10
8482,1413,8
8483,1943,6
8484,1791,4
8485,2873,9
8486,1371,7
8487,1587,4
8488,143,9
8489,2906,4
8490,2114,10
8491,2569,6
8492,2779,5
8493,1151,10
8494,934,8
8495,466,6
8496,730,10
8497,106,8
8498,2349,8
8499,316,7
8500,1017,7
8501,1240,9
8502,593,6
8503,621,8
8504,90,7
8505,1856,3
8506,265,2
8507,2757,7
8508,2866,3
8509,1131,10
8510,2856,8
8511,1832,10
8512,537,1
8513,2980,5
8514,173,9
8515,382,2
8516,807,9
8517,272,7
8518,597,4
8519,2466,3
8520,952,1
8521,340,9
8522,1570,2
8523,1387,10
8524,2497,3
8525,2219,6
8526,1369,9
8527,2583,9
8528,491,10
8529,2211,0
8530,1397,0
8531,1187,2
8532,1882,5
8533,2488,9
8534,2095,7
8535,678,9
8536,1794,7
8537,1679,7
8538,2518,0
8539,974,7
8540,2979,8
8541,1267,7
8542,334,8
8543,86,1
8544,343,7
8545,2101,1
8546,1932,1
8547,346,8
8548,830,8
8549,2525,10
8550,936,5
8551,1603,4
8552,2116,7
8553,2720,9
8554,1522,2
8555,1904,0
8556,1194,7
8557,588,3
8558,229,2
8559,848,3
8560,917,4
8561,1307,10
8562,1285,10
8563,1378,10
8564,968,6
8565,1483,3
8566,314,0
8567,939,9
8568,1177,8
8569,956,8
8570,44,2
8571,1127,9
8572,2009,1
8573,1648,6
8574,2193,9
8575,1047,5
8576,2110,6
8577,2524,7
8578,42,3
8579,1800,0
8580,1179,3
8581,1374,9
8582,1677,9
8583,2595,8
8584,886,6
8585,1947,9
8586,2527,6
8587,19,7
8588,2775,0
8589,677,9
8590,1857,5
8591,1502,5
8592,128,9
8593,2199,8
8594,1577,9
8595,907,4
8596,1446,9
8597,1008,10
8598,2601,8
8599,520,8
8600,1145,2
8601,2900,10
8602,2634,5
8603,289,7
8604,1418,9
8605,111,5
8606,2142,0
8607,2293,10
8608,2849,10
8609,2043,10
8610,184,6
8611,1485,10
8612,2817,10
8613,778,8
8614,1150,9
8615,1889,2
8616,1380,4
8617,1193,8
8618,1774,4
8619,2383,7
8620,766,2
8621,1480,8
8622,237,10
8623,2644,3
8624,1716,10
8625,2397,4
8626,1336,9
8627,627,5
8628,2550,4
8629,2792,5
8630,2036,5
8631,35,10
8632,28,10
8633,2031,5
8634,1445,10
8635,647,10
8636,350,3
8637,83,10
8638,2643,9
8639,1582,1
8640,2356,9
8641,1974,4
8642,2184,10
8643,861,7
8644,1686,9
8645,2678,10
8646,2510,4
8647,1496,3
8648,2343,7
8649,1528,8
8650,2914,7
8651,1934,8
8652,979,5
8653,1900,9
8654,2539,2
8655,2276,9
8656,2654,6
8657,2646,7
8658,1287,9
8659,769,8
8660,2239,9
8661,729,0
8662,2049,8
8663,331,5
8664,1940,7
8665,1574,6
8666,273,6
8667,2958,1
8668,683,0
8669,672,10
8670,1561,10
8671,1394,8
8672,705,2
8673,1337,6
8674,1218,5
8675,2983,0
8676,2246,3
8677,2289,4
8678,1665,8
8679,117,4
8680,1768,8
8681,293,7
8682,2113,7
8683,1899,9
8684,2048,5
8685,2937,10
8686,2673,0
8687,1351,6
8688,666,1
8689,1564,8
8690,2005,8
8691,2496,8
8692,1379,4
8693,212,7
8694,2222,7
8695,1202,2
8696,73,6
8697,1345,4
8698,525,10
8699,2134,8
8700,1599,8
8701,2162,10
8702,2403,9
8703,1216,10
8704,533,6
8705,2501,10
8706,67,9
8707,1731,9
8708,1521,2
8709,1400,10
8710,2404,10
8711,1625,2
8712,1607,10
8713,1148,2
8714,1744,5
8715,835,8
8716,1255,0
8717,2273,5
8718,1154,8
8719,5,8
8720,611,7
8721,930,10
8722,1787,8
8723,2225,4
8724,162,9
8725,748,8
8726,1050,2
8727,285,7
8728,1598,10
8729,790,2
8730,2234,10
8731,2132,1
8732,890,1
8733,1937,9
8734,1617,8
8735,2975,8
8736,676,10
8737,2083,6
8738,2094,10
8739,1776,5
8740,2972,9
8741,1639,8
8742,548,8
8743,2345,2
8744,2632,5
8745,2927,9
8746,190,9
8747,1493,2
8748,1005,7
8749,494,0
8750,188,9
8751,227,10
8752,2654,7
8753,1347,4
8754,2179,7
8755,2128,3
8756,904,5
8757,512,4
8758,2320,4
8759,130,4
8760,1175,10
8761,1651,10
8762,1588,8
8763,2703,7
8764,1706,4
8765,2830,0
8766,1198,10
8767,1061,10
8768,2554,6
8769,1318,3
8770,2230,9
8771,735,10
8772,2029,8
8773,1341,10
8774,2455,3
8775,878,9
8776,2650,6
8777,1910,5
8778,1554,6
8779,876,4
8780,681,5
8781,1147,9
8782,1385,9
8783,1798,5
8784,890,4
8785,1558,10
8786,1036,5
8787,1183,9
8788,643,5
8789,2076,4
8790,2811,3
8791,2861,4
8792,1475,9
8793,632,7
8794,2889,10
8795,313,10
8796,624,10
8797,1023,8
8798,1752,8
8799,618,7
8800,844,7
8801,20,5
8802,2260,9
8803,710,7
8804,193,7
8805,1313,4
8806,1348,4
8807,1961,10
8808,1979,5
8809,1893,7
8810,2472,9
8811,1138,3
8812,541,10
8813,67,7
8814,2219,9
8815,1016,1
8816,711,2
8817,1285,10
8818,2877,8
8819,189,10
8820,2208,10
8821,1628,7
8822,729,8
8823,540,9
8824,2839,5
8825,644,0
8826,1288,10
8827,2876,1
8828,1966,3
8829,1261,4
8830,144,3
8831,37,7
8832,2788,1
8833,738,0
8834,1008,10
8835,2670,5
8836,1244,7
8837,1928,0
8838,2923,0
8839,1048,9
8840,883,7
8841,1845,9
8842,1484,10
8843,398,10
8844,903,4
8845,355,2
8846,1435,1
8847,1510,5
8848,1885,10
8849,2848,1
8850,2085,2
8851,2372,6
8852,2366,4
8853,707,0
8854,1814,6
8855,1171,5
8856,2723,0
8857,515,0
8858,121,6
8859,2596,3
8860,488,9
8861,1725,2
8862,21,1
8863,574,3
8864,214,2
8865,1144,1
8866,2765,9
8867,1148,6
8868,2512,8
8869,2895,4
8870,2516,10
8871,2302,7
8872,1479,10
8873,1793,4
8874,2397,1
8875,1573,7
8876,2502,9
8877,758,8
8878,120,5
8879,869,9
8880,496,10
8881,553,9
8882,1758,8
8883,399,9
8884,1282,8
8885,1700,10
8886,1389,6
8887,2509,9
8888,1630,9
8889,1431,8
8890,891,5
8891,2625,4
8892,2175,10
8893,1675,1
8894,1160,7
8895,2559,8
8896,1182,7
8897,2199,8
8898,2494,2
8899,2369,10
8900,2253,10
8901,1078,8
8902,2641,10
8903,129,10
8904,928,4
8905,712,10
8906,2285,9
8907,2114,4
8908,2050,9
8909,2733,8
8910,2714,8
8911,641,9
8912,1006,5
8913,483,3
8914,1474,3
8915,210,1
8916,969,7
8917,1073,4
8918,1972,10
8919,1490,10
8920,122,2
8921,2417,10
8922,720,10
8923,1591,9
8924,543,2
8925,1375,4
8926,1407,9
8927,1748,10
8928,2885,8
8929,2380,4
8930,1219,9
8931,2475,7
8932,492,3
8933,1116,8
8934,203,1
8935,2247,0
8936,2659,9
8937,1808,9
8938,2313,6
8939,1877,5
8940,1535,1
8941,1394,10
8942,2463,8
8943,1583,5
8944,1058,9
8945,271,10
8946,685,9
8947,140,9
8948,1812,6
8949,299,9
8950,987,9
8951,275,0
8952,438,8
8953,2789,6
8954,2501,10
8955,1342,10
8956,2879,0
8957,1532,5
8958,109,6
8959,1810,8
8960,1462,2
8961,700,3
8962,2018,0
8963,902,9
8964,60,9
8965,1698,2
8966,261,5
8967,278,10
8968,1636,5
8969,567,6
8970,1067,9
8971,1722,4
8972,1837,3
8973,145,8
8974,1139,7
8975,1858,6
8976,2303,6
8977,726,1
8978,1825,10
8979,2092,9
8980,2425,10
8981,1559,10
8982,2894,3
8983,1217,3
8984,1563,8
8985,2504,10
8986,2922,10
8987,2479,9
8988,792,3
8989,1254,4
8990,363,8
8991,2787,1
8992,392,4
8993,1665,9
8994,2005,2
8995,1564,9
8996,2527,7
8997,1853,9
8998,2402,9
8999,1886,6
9000,1680,9
9001,1022,6
9002,163,9
9003,2756,6
9004,1466,3
9005,554,9
9006,744,10
9007,237,4
9008,2913,9
9009,2357,1
9010,1550,4
9011,1037,10
9012,51,7
9013,736,5
9014,2834,0
9015,2108,9
9016,1384,5
9017,458,8
9018,2171,5
9019,2451,8
9020,2537,7
9021,24,7
9022,932,2
9023,2448,9
9024,2416,10
9025,989,8
9026,800,4
9027,2565,8
9028,2560,6
9029,2936,5
9030,2376,2
9031,1997,4
9032,1774,4
9033,1416,7
9034,364,10
9035,2245,10
9036,1187,9
9037,429,1
9038,2997,10
9039,956,6
9040,2835,7
9041,487,6
9042,2473,1
9043,682,8
9044,2147,2
9045,1172,7
9046,286,8
9047,374,4
9048,376,8
9049,1649,4
9050,2014,1
9051,2046,9
9052,1889,4
9053,615,8
9054,1646,8
9055,570,0
9056,1640,3
9057,1907,10
9058,2676,5
9059,2201,7
9060,1451,5
9061,2618,7
9062,839,9
9063,2053,4
9064,910,4
9065,1904,0
9066,2724,3
9067,2931,5
9068,1056,6
9069,1130,6
9070,300,7
9071,945,8
9072,1209,5
9073,361,2
9074,1951,5
9075,896,6
9076,2104,7
9077,1601,6
9078,1757,6
9079,1615,8
9080,2146,8
9081,432,3
9082,446,9
9083,1884,9
9084,762,6
9085,952,1
9086,2394,9
9087,307,9
9088,2570,10
9089,2534,4
9090,467,3
9091,2958,8
9092,901,8
9093,1314,1
9094,1721,10
9095,2726,0
9096,2486,2
9097,783,4
9098,2086,6
9099,1671,9
9100,1909,9
9101,1838,1
9102,2553,6
9103,1074,2
9104,573,1
9105,143,9
9106,2717,2
9107,2049,10
9108,791,10
9109,1641,7
9110,2739,9
9111,837,8
9112,82,3
9113,938,2
9114,1257,3
9115,1013,7
9116,1129,4
9117,2351,3
9118,917,7
9119,2067,9
9120,604,9
9121,452,5
9122,2547,0
9123,414,4
9124,1030,3
9125,2044,7
